0,o.me,0.07230965996026914
1,o.std,0.24685478242047476
2,o.sk,0.43147369924765655
3,o.ku,0.022311378624093606
4,o.me.1absdf,0.011298002359635729
5,o.me.2absdf,0.010737701335130108
6,o.me.1df,0.034416883064624024
7,o.me.2df,0.4582818801485887
8,o.me.negdf,0.022370175026618186
9,o.ro.negdf,0.1408980765714431
10,o.num.argmi,0.07904362252526871
11,o.num.argma,0.0357604611127158
12,o.1df.me,0.034416883064624024
13,o.1df.std,0.015868100641600616
14,o.1df.sk,0.34127175396342246
15,o.1df.ku,0.7040415906227506
16,o.1df.me.1absdf,0.010737701335130108
17,o.1df.me.2absdf,0.023841524266967156
18,o.1df.me.1df,0.4582818801485887
19,o.1df.me.2df,0.8451906629837754
20,o.1df.me.negdf,0.013954322553036302
21,o.1df.ro.negdf,0.4837946775791073
22,o.1df.num.argmi,0.015852364289610735
23,o.1df.num.argma,0.014486871907313546
24,o.2df.me,0.4582818801485887
25,o.2df.std,0.010578963595508278
26,o.2df.sk,0.5123515083020689
27,o.2df.ku,0.5694734147707041
28,o.2df.me.1absdf,0.023841524266967156
29,o.2df.me.2absdf,0.05225911188325479
30,o.2df.me.1df,0.8451906629837754
31,o.2df.me.2df,0.270714222317124
32,o.2df.me.negdf,0.02048120952157858
33,o.2df.ro.negdf,0.24258021159023954
34,o.2df.num.argmi,0.0014807916881560826
35,o.2df.num.argma,0.0028218886171314556
36,o.VLF.ro,0.31813668065707223
37,o.VLF.s,0.17076295039006623
38,o.VLF.ma,0.17076295039006623
39,o.VLF.me,0.17076295039006623
40,o.VLF.mi,0.17076295039006623
41,o.LF.ro,0.8458326251065377
42,o.LF.s,0.10484030854619117
43,o.LF.ma,0.10484030854619117
44,o.LF.me,0.10484030854619117
45,o.LF.mi,0.10484030854619117
46,o.MF.ro,0.795383305176638
47,o.MF.s,0.02061856380016089
48,o.MF.ma,0.018134654660785406
49,o.MF.me,0.02061856380016089
50,o.MF.mi,0.12300509643917325
51,o.HF.ro,0.07873253144216172
52,o.HF.s,0.0944539945900495
53,o.HF.ma,0.12114150072853633
54,o.HF.me,0.0944539945900495
55,o.HF.mi,0.061728019079589025
56,o.VHF.ro,0.7009367357692182
57,o.VHF.s,0.07308540875369056
58,o.VHF.ma,0.0959108357316377
59,o.VHF.me,0.07308540875369056
60,o.VHF.mi,0.04194514270009155
61,o.p.mxf,0.9227356071241125
62,o.p.mef,0.7061083435883844
63,o.p.mdf,0.01015384505373529
64,o.p.IRf,0.9645706854349407
65,o.t.mxf,0.49605213615139976
66,o.t.mif,0.26560530704071783
67,o.t.mef,0.10032605448774305
68,o.t.mdf,0.23649861327967384
69,o.t.IRf,0.5536424425862583
70,o.DWT.me.E.H,0.07367723879111443
71,o.DWT.std.H,0.2297702834161249
72,o.DWT.me.P.H,0.07649211266675526
73,o.DWT.sk.H,0.3129088588528634
74,o.DWT.ku.H,0.0284384624635168
75,o.DWT.ApEn.H,0.12695530086519585
76,o.DWT.InEn.H,0.03113554613451877
77,o.DWT.me.E.M,0.011164769674585044
78,o.DWT.std.M,0.012146084779307014
79,o.DWT.me.P.M,0.0518827725570699
80,o.DWT.sk.M,0.4486955857035243
81,o.DWT.ku.M,0.7665434479873501
82,o.DWT.ApEn.M,0.20471245463291615
83,o.DWT.InEn.M,0.120102077629989
84,o.DWT.me.E.L,0.015272673001324408
85,o.DWT.std.L,0.014357122877809709
86,o.DWT.me.P.L,0.07888316004622384
87,o.DWT.sk.L,0.5335400929528664
88,o.DWT.ku.L,0.9982346478535068
89,o.DWT.ApEn.L,0.5147924539279856
90,o.DWT.InEn.L,0.9614068731286027
91,o.ApEn,0.05847709170677905
92,o.InEn,0.04162239751754815
93,o.rms.1,0.06667201806683383
94,o.rms.2,0.06624369182464347
95,o.rms.3,0.06599235973248313
96,o.rms.4,0.06642150877976388
97,o.rms.5,0.06734927672363566
98,o.rms.6,0.06832857890798731
99,o.rms.7,0.07059657401307683
100,o.rms.8,0.07299536741236756
101,o.rms.9,0.07589681470863516
102,o.rms.10,0.07722007632047109
103,o.rms.11,0.0801516288597585
104,o.rms.12,0.08424520285345964
105,o.rms.13,0.08429427173432873
106,o.rms.14,0.08389413359938419
107,o.rms.15,0.0830174855567547
108,o.rms.16,0.08225267654858028
109,o.rms.17,0.08053959116703727
110,o.rms.18,0.08132068861172453
111,o.rms.19,0.07947806954748164
112,o.rms.20,0.07723932000492487
113,o.rmp.1,0.010571170337364396
114,o.rmp.2,0.010575838969190949
115,o.rmp.3,0.010471072569523655
116,o.rmp.4,0.01042029595702774
117,o.rmp.5,0.010421750956979158
118,o.rmp.6,0.010396225857979963
119,o.rmp.7,0.01032540308314827
120,o.rmp.8,0.010223383492539238
121,o.rmp.9,0.010217962802773135
122,o.rmp.10,0.010170403409399694
123,o.rmp.11,0.010174999228951166
124,o.rmp.12,0.01020853402977019
125,o.rmp.13,0.010156945949352951
126,o.rmp.14,0.010176000602256393
127,o.rmp.15,0.010188020657681386
128,o.rmp.16,0.010147197184273747
129,o.rmp.17,0.010045764497965643
130,o.rmp.18,0.009902446508604371
131,o.rmp.19,0.009929761548074791
132,o.rmp.20,0.009891891391339374
